audspec_lengthL1norm_sma_amean,pcm_fftMag_spectralFlux_sma_amean,pcm_fftMag_spectralVariance_sma_amean,pcm_fftMag_spectralKurtosis_sma_stddev,pcm_fftMag_mfcc_sma[1]_amean,voicingFinalUnclipped_sma_de_stddev,audspec_lengthL1norm_sma_de_stddev,pcm_zcr_sma_de_stddev,pcm_fftMag_spectralEntropy_sma_de_stddev,pcm_fftMag_psySharpness_sma_de_stddev,v,a,song_id
-1.016576152,-0.862919949,-0.413646434,0.073920065,1.198706731,-0.770266159,-1.054311882,-0.163967028,-0.493007251,-0.33129703,-0.070749001,0.092493674,614
-1.489337837,-1.285822514,0.282918731,0.076260142,-0.270544685,1.122535643,-0.555410049,2.215553143,0.842516888,2.241168213,-0.041509089,-0.238933654,615
-0.859186209,-0.121120438,-0.582028743,1.5964685,0.351379802,-0.394730374,-0.431842497,-0.144254534,-0.241088614,-0.263229841,-0.063040295,-0.125495493,616
2.391931722,2.25555429,2.465128764,-0.444826289,-1.485562191,1.026632182,0.21804005,1.426893192,1.222883609,1.686791228,-0.164752053,0.415513378,617
1.612996895,0.470625267,-0.051538519,-0.464736051,-0.763827632,0.823647482,0.836830053,0.47022773,0.213074759,0.45813737,-0.196667899,0.232228738,62
0.54930183,1.063244169,-0.135941005,-0.393295752,0.030425893,-0.321746056,1.649395679,0.182422003,0.087227625,-0.037228537,-0.017938816,0.261000872,620
-1.120290764,-0.08937486,-0.868473152,0.447208083,1.009566206,-0.537129636,-1.022365527,-1.049086602,-0.707644522,-0.925429746,-0.010141633,-0.324555271,621
-0.340506854,0.188099922,-0.682666595,1.091722678,0.486600532,-0.336681071,0.240796963,-0.57738081,-0.022526901,-0.437863884,0.025224618,-0.135618209,622
-0.282900097,-1.212483158,0.587321573,-0.469286076,-1.861494444,-0.804832734,-1.230075138,-0.632151322,-0.860613946,-0.708293824,0.103743117,-0.251174332,623
-1.580160425,-1.140280175,-0.689760875,2.73036705,0.393206353,-0.284455484,-1.172798586,-0.430422744,-0.33610247,-0.394159013,-0.124929413,-0.341130953,625
0.077371097,0.145315195,-0.751819526,0.627232755,0.671527108,-0.26350889,1.388762821,-0.566304293,0.015720307,-0.412422202,0.397573035,0.117826598,628
0.597213876,1.364711077,0.840166644,0.118962284,-0.624867035,-0.27788032,1.894587954,0.512330927,0.464449503,0.637970085,0.519222473,0.587665167,629
2.330321704,3.446426533,0.321171482,-0.431778144,-0.620946441,-0.229975555,0.091456572,-0.027893031,0.153520167,-0.188217572,-0.426897302,0.62566582,631
0.968808048,1.601452992,-0.172762865,-0.314635201,-0.304122943,-0.297699742,1.930358262,0.339114209,0.043017096,-0.090831696,0.182066355,-0.124056195,632
-1.720477546,-1.311562731,-0.558732769,-0.007347041,-0.949863081,0.765128524,-1.275902356,-0.350122906,-0.302423848,-0.451774575,0.165247167,-0.101440185,634
1.821383787,1.270725072,1.781652707,-0.431359393,-0.886793137,-0.295069677,0.95814838,0.43030815,0.30096273,0.620682193,0.406431179,0.325909313,635
-1.271710368,-1.296487735,-0.845718849,0.176431228,2.390026685,-0.893503515,-0.898264346,-1.054918451,-0.788795853,-0.860178456,-0.211007877,-0.564758983,637
-1.346494867,-1.0481486,-0.868645956,0.046983549,2.719200718,-0.669008636,-1.120583011,-1.086923628,-0.713712704,-0.933863321,-0.071146083,-0.264378281,638
0.261718154,0.129952498,1.687992484,0.248465054,-0.853985383,-0.002287025,1.237018797,1.224547686,0.457237508,1.081581809,0.340420765,0.162669193,639
0.047842697,-0.108873633,-0.233196068,-0.431329267,-0.121658496,-0.657173341,-0.541681007,-0.362690137,-0.413019585,-0.488524777,0.009464445,-0.160779292,64
2.031000023,2.296609137,0.423595172,-0.384576218,-0.62486511,-0.056579092,2.404819417,0.243859218,0.346081891,0.204190432,0.55699922,0.570025984,640
-1.021432067,-0.653257385,-0.845935297,0.178611101,1.276525974,-0.611053264,-1.187068504,-1.013315058,-0.72094217,-0.868276206,-0.105675669,-0.208745512,643
-0.52956744,-0.118833098,0.220944837,-0.365759953,-0.304841027,-0.338841481,0.266252314,0.53536612,0.210476951,0.37406564,0.15611709,-0.076528857,644
-0.211834631,0.39542754,-0.563093898,-0.251238061,-0.018558279,-0.629933377,-0.200310006,-0.329971271,-0.419813215,-0.469362056,0.141052663,0.017518501,645
-1.525360169,-0.347460107,-0.878732594,8.924701064,1.40172148,-0.625894348,-1.083779949,-1.008173799,-0.685282795,-0.848022309,-0.078195368,-0.213412507,646
-0.36343179,-0.224820837,-0.645645531,-0.366472567,1.029653079,-0.505099195,-0.182555244,-0.472956513,-0.465703212,-0.515734347,0.143132079,-0.345114177,647
0.157767979,-0.112555844,-0.743727846,0.392967856,0.690990236,-0.138486847,1.334222814,-0.586492059,-0.003863414,-0.373367229,0.447031183,0.114877927,648
-0.63759672,-0.458123295,1.334138439,-0.364115729,-0.968466318,0.434679576,-0.442283072,1.998228766,1.37410508,2.44019585,0.255073119,0.227560374,649
0.542664639,0.191000337,0.028768282,-0.369627488,-0.596894686,0.433364544,0.431477426,-0.203382798,-0.018783951,-0.19989076,0.132731023,0.336037161,65
0.27066416,-0.530915355,0.03921437,-0.343215689,-0.383085707,0.541760816,-0.01918185,0.239426565,0.122512714,0.261711593,-0.115800494,0.358885514,650
-0.259424927,-0.39319817,0.438313614,-0.338160095,-0.646934857,-0.241153333,-0.203967576,0.498751579,0.057366148,0.289822128,0.485253917,0.520063633,651
-1.119068877,-0.439048597,-0.622756264,2.462532577,0.141103798,-0.855649358,-1.03930665,-0.821467325,-0.70208117,-0.815363506,-0.195502303,-0.299350285,652
-0.156799328,1.587914496,1.468010229,-0.072508832,-1.489036416,0.699282955,1.363265458,2.789479221,1.406944269,3.521099581,0.174543588,0.208088686,653
0.639463397,1.098914485,4.534971972,-0.369345823,-0.890535273,0.794716761,1.42259148,2.345485426,0.815324675,2.386593876,0.019267089,0.209633388,654
-1.347547275,-1.137828088,-0.849182779,-0.213609332,2.308315007,-0.620634217,-1.088941868,-1.047545032,-0.741503985,-0.885621642,-0.184452446,-0.325262967,656
-0.554115897,-0.069305122,0.429089782,-0.159973194,0.501326907,-0.009237912,0.205070668,0.286351872,0.146723697,0.107821499,0.017828572,0.169338809,657
-0.987384024,-0.038425602,-0.635499497,-0.142355053,-0.508986037,-0.410416836,0.095065085,-0.275889264,-0.462282432,-0.682021557,0.10081625,-0.123677615,658
-1.288433602,-1.134498692,-0.852486091,2.103897915,1.415780488,-0.519752417,-1.252710505,-1.01939852,-0.82623211,-0.871357239,-0.492153195,-0.673034467,660
-1.562395171,-1.442993541,2.300124263,-0.468797035,-1.797157403,1.445000463,-1.448046758,-0.17803253,-0.510407225,0.277496253,-0.478128624,-0.596712073,661
-0.36737945,-0.280406508,-0.782541396,1.603474929,0.900831318,-0.244253053,0.659536949,-0.624955265,-0.036441377,-0.507135944,-0.007567406,0.155147261,662
-0.82836186,-0.542814512,0.836053098,1.171661765,-0.32042733,2.806435097,-0.431696826,0.455889993,0.157214554,0.42690257,-0.212803558,-0.134417352,663
0.811822163,0.429473773,3.177104925,-0.433814465,-1.141898105,0.587599101,0.955647913,1.477497357,0.51952143,1.592830677,0.415818063,0.435215308,664
0.438657719,0.10660376,-0.684604402,0.434632821,0.268957048,-0.047843517,1.423523824,-0.540099396,-0.070604485,-0.311384706,0.348783888,0.160299567,665
-0.846966432,-0.06930436,0.188717732,2.013629215,-0.101977777,1.055187179,0.671703721,0.737740003,0.338956455,0.329819334,0.073530607,0.240437619,666
-1.376113788,-1.22535762,-0.33457449,0.024327808,0.472246707,-0.262381719,-0.970495014,0.383011435,-0.079526277,0.273004155,-0.161644645,-0.092949779,667
-0.726341183,0.742425564,1.199881992,2.796007162,-0.758687036,3.629082022,1.838260503,3.790593254,2.053540597,4.361408809,0.18116217,-0.002702153,668
0.827467421,0.426561099,0.056456862,-0.438733894,-0.582220958,0.187265555,0.521577299,0.202172258,0.222654119,0.173928039,0.303414567,0.489031275,67
-1.034064503,-1.210041401,-0.765956153,-0.178533124,1.445857055,-0.523415723,-0.760837245,-0.822641592,-0.552449165,-0.66414523,-0.105812097,-0.294142882,671
-1.072253854,-0.377252069,-0.775616816,1.738841137,0.719179903,-0.420843167,-0.113745076,-0.607907881,0.002210112,-0.557071266,0.216207866,-0.210239076,672
1.752708525,1.811925889,2.522384374,-0.434885489,-1.128713935,0.330604126,1.665288496,1.684297214,0.357268672,1.703407785,0.399992656,0.393274073,673
-0.118017364,-0.229443031,-0.792539912,-0.028712582,1.111684881,-0.277974251,0.311636843,-0.760695321,-0.210043469,-0.530075059,0.518387148,0.458346487,674
-0.898429017,-0.209217892,-0.809869713,0.526628453,1.013356729,-0.420185651,0.144114679,-0.75727482,-0.148275113,-0.701823802,0.127990394,0.052770171,675
0.428048887,-0.18881295,1.300478313,-0.436646949,-0.996308932,-0.148913178,-0.103586591,0.704553,0.197521364,0.616575159,0.452198692,0.414896295,676
2.47378283,2.31084024,1.951206942,-0.433288591,-0.981886611,0.882260371,3.505432789,2.205316496,1.440812528,2.608348308,0.188876894,0.513175941,677
-1.927058762,-1.478037104,-0.375090523,-0.3582397,0.161088051,-0.970620794,-1.456947135,-0.654275946,-0.452115009,-0.757060555,0.040026612,-0.084847093,68
0.72777496,0.602219807,-0.088245134,-0.378606529,-0.633070973,0.007387859,1.251463717,0.083374289,0.074740631,0.088259939,0.359855953,-0.043587382,681
0.262550166,0.207922949,-0.439042648,0.222106499,0.510051766,-0.844189786,-0.081806452,-0.533312899,-0.64214344,-0.670262127,0.304146511,-0.006273776,682
-0.46773985,0.555792225,-0.869677237,1.553407499,1.68910064,-0.683943651,-0.678452887,-1.093002008,-0.703648741,-0.93106259,0.061194264,-0.097779539,684
-1.122363764,-1.006062113,-0.792252085,-0.269400095,1.710946457,-0.500120857,-0.900209061,-0.896073515,-0.435821496,-0.614839061,-0.169892471,-0.076688126,685
-1.619465214,-1.240653969,-0.797264323,0.889638114,0.924530069,-0.588603776,-1.175012315,-0.874890246,-0.650375699,-0.792342265,0.089170033,-0.259316674,686
-0.254328977,-0.367997114,0.469161179,-0.338048334,-0.661090692,-0.239086853,-0.196590794,0.513957954,0.071958729,0.314815762,0.51983845,0.5637935,687
0.714379062,0.798954164,-0.730785549,-0.346595643,0.711028999,-0.816010513,-0.882602409,-0.896480304,-0.853198277,-0.875768359,0.017910491,-0.021619387,688
0.467945199,1.864328188,-0.218068662,-0.218729755,-0.394964533,0.305712435,2.317878447,0.389266266,0.195324428,-0.097869754,-0.11133416,-0.209199764,689
-0.927595317,-1.054286468,-0.519908617,-0.243884357,1.232158648,-0.199260147,-0.41945884,-0.311163773,-0.185865784,-0.43664517,-0.197798463,-0.354370633,69
-0.838390226,-0.765069527,-0.453052702,0.430676978,0.733103671,-0.472693031,-0.548185229,0.024242669,-0.297137051,-0.072653191,-0.000922122,-0.575330167,690
0.498383253,0.948409612,-0.540984099,0.099200375,0.425843443,-0.384116181,0.96766105,-0.225956044,-0.071557726,-0.378231413,-0.17957575,0.098124605,691
0.638106034,0.870998719,0.119401103,-0.353063904,-0.628730469,0.107800004,1.621437204,0.728920895,0.916399379,0.583928633,0.055944754,0.564788383,692
1.844105902,1.728846882,2.426440129,-0.446151504,-0.968765823,-0.101196275,0.570869479,1.052235019,0.29927003,0.864638105,0.048753917,0.274180933,693
-0.836362329,-1.04190353,-0.704847026,-0.108197565,0.804914926,-0.248667806,0.024601158,-0.706831696,-0.328883501,-0.561450328,0.200786394,0.401755862,695
-0.776228978,-0.512219164,-0.739267916,0.143291321,1.091974612,-0.207432136,-0.454289596,-0.743825627,-0.42441315,-0.576702283,0.255675302,0.290940435,696
-0.160449016,0.613330913,0.357968605,2.051040512,-0.309431661,4.597791514,1.709837518,1.2402682,0.951425196,1.056963714,0.229611929,0.080644624,697
-0.769066659,-0.387283998,-0.398663241,0.870739387,0.816739631,-0.44892851,-0.215728449,-0.012691315,-0.315293894,0.053701294,-0.17095587,-0.146300255,698
-0.425822401,-0.285247831,-0.802522599,-0.436085975,1.860761087,-0.7415233,-0.750251677,-0.807847838,-0.710239577,-0.548740797,0.047725694,-0.116683985,699
-0.06520872,1.383348034,-0.74983372,1.50074234,0.112036643,-0.257121588,0.600751823,-0.411546437,-0.085632972,-0.518737578,0.332454655,0.376292017,7
-0.518271825,-0.556729193,-0.53431742,-0.377252161,0.204400011,-0.494203209,-0.720302287,-0.362196555,-0.270165288,-0.451501713,-0.221442953,0.03305853,70
-0.871695252,-0.749698062,-0.849171574,-0.031991452,2.295474201,-0.766414992,-1.068774589,-0.977227818,-0.67534643,-0.755880753,0.125229662,0.094442554,700
3.130473683,2.311949418,3.905599692,-0.460837472,-1.277995369,1.159168698,0.720248377,2.256011135,0.8079548,1.9094417,-0.37493195,0.5980966,702
0.34761692,0.850910507,-0.290262737,-0.099464411,0.360494469,-0.487909838,0.417085461,-0.361751355,-0.365520219,-0.509140254,0.286749241,0.124092398,703
-0.014127956,-0.747612778,-0.645880129,-0.381464821,0.246976701,0.533213103,0.41248817,-0.680407864,-0.298859472,-0.522487307,-0.09927925,-0.169876792,704
-0.795559757,-0.639958201,-0.56105573,0.394173958,0.181702144,-0.49016418,-0.197093922,-0.318162071,-0.081336431,-0.374161993,0.116765603,0.102582051,706
-1.683150414,-1.523101418,-0.737066419,-0.446207339,0.57621367,-0.676992764,-1.479222062,-0.959426835,-0.867669275,-0.84810475,-0.468784468,-0.476516642,707
0.273181609,0.349547295,0.468322807,-0.160467077,-1.204770439,1.673064716,3.22997812,3.389194283,8.635637304,1.446962248,-0.214729815,-0.380042798,708
1.047746644,0.40647245,-0.287120462,-0.454101942,-0.583169079,-0.235987133,0.942809064,-0.31808085,-0.092051185,-0.348742927,0.081893435,0.238595582,709
5.955162936,5.928969087,-0.476818728,-0.401056719,-0.24830213,-0.42629116,1.397876256,-0.595113832,-0.41849501,-0.463620304,-0.068202276,0.203585127,71
0.594640066,-0.28860447,1.187417437,-0.429557841,-0.814659676,0.739955039,0.017651721,1.010824726,0.240627578,0.760660263,0.042233252,0.139126918,710
-1.43643493,-0.562629211,-0.800489595,2.76897473,0.919388581,-0.553097891,-1.045626197,-0.915911181,-0.557810654,-0.834706533,-0.209282337,-0.367379353,711
-0.72660043,-0.199422324,-0.715302737,0.069983993,1.04601225,-0.552158582,-0.15993209,-0.703580217,-0.56910961,-0.712496187,0.017541157,-0.198442487,712
-1.753504009,-0.586794397,-0.847875354,4.566054599,0.795494187,0.349014585,-1.241670657,-1.056206747,-0.698726806,-0.910130667,0.23119305,0.052264035,713
-0.657094835,-0.637904753,-0.739665102,-0.2389676,0.790525673,-0.664124229,-0.901261193,-0.779451376,-0.382703017,-0.571394363,0.036756948,0.007148496,714
-1.037584185,-0.970629065,-0.857838201,1.001940698,2.165925365,-0.717570917,-0.861665301,-0.970510389,-0.699101685,-0.798617383,-0.003349816,-0.337625395,715
-0.381994017,-0.539607543,0.141710473,-0.285499997,-0.418361503,0.169606544,0.124800342,0.454509562,0.006850453,0.345203426,0.011766974,-0.023787643,717
0.404170852,0.426970151,-0.60616214,-0.420334032,-0.086993648,-0.647122734,-0.60056935,-0.743258187,-0.414789963,-0.703791689,0.343172745,0.184786063,718
1.660400962,2.336200689,1.327997771,-0.418918263,-0.75600425,0.001564143,2.507016342,1.402222601,0.362520736,1.206426355,0.307371095,0.39298141,719
2.587022336,2.104233794,0.747239428,-0.442584544,-0.791213742,-0.254021868,1.2037442,0.702100211,0.347302012,0.61356527,0.192568749,0.58268833,72
0.2675087,0.916456445,0.381191471,0.013076541,-0.167401204,0.196940439,1.343655182,1.330278915,0.421608564,1.311946045,0.057533082,0.206346881,721
-0.268840572,-0.328282061,1.364333101,-0.427954822,-1.07512686,0.577548493,-0.229361595,1.068254093,0.497311271,0.751639254,0.31295734,0.141083092,722
0.84792961,1.160358789,0.202591146,0.145054093,0.120231532,-0.004823159,2.222945376,1.451005011,0.748398302,1.158907045,0.440608981,0.411231975,723
0.53169122,-0.110326326,0.336893399,-0.442015291,-0.729672948,0.095964709,0.189703117,-0.146392506,0.018062266,-0.10102253,0.17891867,0.275959944,724
0.37107309,0.799339005,2.23837103,0.164333784,-0.65027384,0.087510927,0.301180469,0.981452797,0.34915138,0.679130221,0.197084276,0.120855057,725
1.000836063,0.351917995,-0.568503406,-0.43792805,0.218631604,-0.142619807,-0.144642684,-0.635609942,-0.271363695,-0.433659771,-0.358692232,0.394794812,726
-0.73054061,-0.806935172,-0.800049408,-0.067459592,1.982612068,-0.371247646,-0.139552469,-0.848958758,-0.410109059,-0.753315451,-0.022073415,-0.137241727,727
-0.279075875,-1.055809709,-0.305446679,-0.44583005,-0.532269314,-0.6044781,-0.944442759,-0.493977536,-0.478665508,-0.563646109,0.518855862,0.437198483,728
0.735103958,0.263359926,0.060895791,-0.14921042,-0.523065336,-0.18620375,0.310573147,-0.115396288,-0.001849951,-0.221460354,-0.232172631,0.230962842,729
0.25644301,0.221979711,-0.454712406,-0.124421316,0.043777443,-0.548307415,0.033573168,-0.435586385,-0.480556658,-0.448905151,0.166548747,0.325798783,73
-0.671323666,0.226794755,2.455121513,0.398768579,-1.561550338,4.800024767,1.775399595,2.379554684,2.166373808,2.082100226,-0.047743979,-0.119211888,730
0.64567158,0.414897627,0.29457084,0.320102743,-1.084470325,-0.020415691,1.055011575,0.083543735,0.323811267,0.170321297,0.264122003,0.607108678,731
0.169871128,-0.26076322,-0.274715,-0.430273702,-0.658155379,-0.469029725,0.334802252,-0.501706888,-0.235094128,-0.400517074,0.176729024,-0.011859076,732
3.122244859,2.318965368,1.139003897,-0.458445927,-1.193771195,0.087510927,1.83808787,0.753369359,0.117510894,0.22777858,0.006754311,-0.155020022,733
1.672873575,0.145249134,2.831559183,-0.461066694,-1.725811217,0.366861458,1.246913542,1.950679038,0.346106186,1.817211482,0.412742732,0.350530884,734
-0.327825406,0.121778237,2.124176528,-0.247667803,-1.056977506,1.790666218,1.725058982,3.064299688,1.334002268,3.027220933,0.018795811,0.051176791,735
-1.324458142,-1.095550947,-0.862222312,0.198347198,2.229376739,-0.894067101,-1.266959181,-1.099216473,-0.978093111,-0.941398881,-0.19201009,-0.277673255,736
-1.09903619,-0.5547164,-0.701473743,0.590846724,0.604840098,0.172518402,0.397876782,-0.240891552,0.006644006,-0.403529085,-0.006080406,-0.088085939,737
0.599257975,0.206995343,0.049101383,-0.434597531,-0.907387799,-0.00491709,0.647251393,-0.090175817,0.023970828,0.053063695,0.196916349,0.210081002,738
0.002990432,-0.195296619,1.581602404,-0.354257922,-1.324350185,0.702100882,0.560878959,1.214682121,0.936269698,1.103043823,0.370978333,0.329303359,739
-1.469839642,-1.262263595,-0.001076906,-0.046302444,-0.149071964,1.338013154,-0.373251037,1.456365043,0.753832941,1.533414965,-0.077538059,-0.249042977,74
1.098673633,0.899917229,-0.48888722,-0.43728582,-0.113438141,0.600091912,-0.02054614,-0.67185705,-0.39710527,-0.677784491,-0.076884487,-0.060071071,740
-0.806544023,-0.480704294,-0.248959501,0.382130084,0.357650219,-0.007265363,0.09808008,0.055906085,-0.197131375,-0.079088624,-0.162377627,-0.029694126,741
2.192657479,1.918241068,-0.396576663,-0.435674002,-0.298317663,0.47629097,1.877139768,-0.353860766,0.169166657,-0.142585279,0.384806462,0.264693848,742
-0.085564088,0.426897147,-0.105808184,0.001678817,0.245309824,-0.35001926,0.566999296,0.404634399,-0.086194194,0.099777321,0.059497581,-0.233775405,743
0.113919901,0.559271902,-0.147912663,0.291982281,-0.085264327,0.045805602,1.837100183,0.42534282,0.259181788,0.246140571,0.198499472,0.306057728,744
-0.725315524,0.171753149,-0.531808797,-0.095023428,0.199189621,-0.535908534,-0.8270734,-0.454467611,-0.308111181,-0.501992418,-0.637342738,-0.118320286,745
1.598426909,1.125869629,-0.353977123,-0.296236311,-0.108548745,-0.200387318,1.410304449,-0.242361251,0.108396928,-0.228618765,-0.12789558,-0.209162194,746
-1.129448899,-1.063307747,-0.840981551,-0.391205178,2.194112092,-0.680374276,-1.002211504,-1.041456096,-0.774934478,-0.885269749,0.111240382,-0.182291861,747
1.108830348,0.857692947,-0.56527924,-0.448266933,0.135651596,0.261001321,0.864681094,-0.455783958,0.148214059,-0.387701132,-0.032567595,0.074965818,748
0.409161283,0.229802531,-0.415136442,-0.383432259,0.190740164,-0.186673405,0.709319746,-0.208884681,0.06236627,-0.282328097,0.0410205,-0.061605801,749
-1.710797113,-1.455206496,0.674886446,-0.443464015,-0.782845169,1.110700348,-1.078679324,1.023361364,0.456566371,0.952597981,0.266770787,0.087720519,750
0.412697505,0.586281445,0.261656953,-0.024052013,0.708323188,0.777997059,0.891476261,1.195427989,0.405124766,0.77851858,0.381297647,0.247334323,756
1.702570243,0.748697035,0.46253781,-0.460727572,-0.716038827,0.438342882,0.339460846,0.276078345,0.353670293,0.205126054,0.320960385,0.177949009,757
1.47303233,2.442799639,-0.355617784,-0.212126362,-0.278133193,0.359440916,1.277128444,-0.236520931,-0.017124313,-0.400655174,0.186056637,0.097994804,758
3.132176508,3.254417908,1.993315707,-0.45222349,-0.819276891,-0.234859962,0.200228054,0.450930072,0.393050272,0.473027538,0.249539097,0.366231483,759
-0.887074928,0.324375334,-0.849205381,1.302451729,1.686514115,-0.487158391,-0.112032669,-1.003733066,-0.449601704,-0.808685105,-0.325254087,-0.13248458,76
1.150766223,0.624424359,-0.567484642,-0.435623214,0.513099968,-0.508574639,-0.127410632,-0.766992245,-0.538670724,-0.642111838,0.15513557,-0.109629455,763
1.931113137,1.579377658,-0.054207963,-0.440172147,-0.449408667,-0.250452494,0.619276758,-0.139374302,0.143145925,-0.059213849,0.518570165,0.376153812,764
-0.277071251,-0.470439642,0.794895577,-0.073604562,-1.185364814,1.140570378,2.494026526,2.083329569,1.940724894,1.954338542,0.312376073,0.161381405,767
1.896756164,1.150336881,0.014721169,-0.41790971,-1.126325765,1.436922404,3.652169933,0.139921042,0.700860506,0.101915137,-0.05876887,0.432873067,769
2.736047802,1.698022997,-0.316748739,-0.450067829,-0.307795643,-0.696624324,0.190231989,-0.512182474,-0.55664043,-0.591757953,-0.350494072,-0.009511675,77
-0.736386217,0.079458635,-0.767834317,0.227735707,0.846335859,-0.524636825,-0.427920716,-0.809993402,-0.687219905,-0.888489266,-0.013393795,-0.137679973,773
-1.047247016,0.316766686,-0.656487474,3.141567387,1.689623299,-0.44996175,-0.784794237,-0.415637232,-0.323982424,-0.433750836,0.00737808,-0.236393176,775
-0.030646389,-0.526959137,1.264540288,-0.430869261,-0.114263944,-0.287367342,-0.877494525,1.088610785,-0.25593391,0.864640543,1.74E-05,-0.087645403,776
1.82503607,2.555858956,-0.37891331,-0.13535384,-0.326647203,-0.140177603,1.365222355,-0.118189046,-0.033974013,-0.190252505,0.073201511,0.433731283,777
-0.839132566,1.381720821,-0.886256826,4.038443149,1.815016243,-0.43136343,-0.425528913,-1.109478076,-0.592489643,-0.869375308,0.041276639,-0.209249881,779
-0.896173369,-0.686320178,-0.407707442,1.116583451,0.846766495,-0.666660363,-0.614419081,0.328473476,-0.259001369,0.304810761,-0.237265385,-0.334305872,78
0.355791799,0.075811597,4.027501876,-0.393191536,-1.303107818,0.581681453,1.623380449,3.247924619,0.938230912,3.877398736,0.271478826,0.158375477,780
-0.124471574,0.689776704,0.800475512,-0.129792729,-1.494548358,0.702570537,2.101707316,1.136944476,1.017087241,1.33989376,0.274781265,-0.047485941,781
3.759035381,4.01558752,-0.180643682,-0.369922918,-0.596963195,-0.105423166,1.166072787,-0.39143103,-0.008962168,-0.317500981,-0.089450563,0.41864476,782
-0.973717144,-0.997485269,4.083241834,-0.39548867,-0.81852882,0.569094711,-0.299657314,3.65204249,1.4005692,5.466218823,0.089210166,-0.194991592,784
2.376098703,2.004349588,0.680253084,-0.371550502,-0.903356568,0.131282732,0.783871349,0.51524866,0.017700189,0.325666202,0.207902775,0.300836769,787
1.029065186,1.374510205,-0.12650615,-0.269562486,0.292871972,-0.430330189,0.589533806,0.364698333,-0.266913188,0.162566511,0.089871282,-0.095929997,789
-0.292585818,-0.476765656,0.828809726,-0.200882037,-1.025587183,0.184259766,0.638337287,1.169401173,0.677674006,0.719203599,0.180665733,0.249570532,79
4.020527351,3.135421113,2.189965945,-0.455749286,-1.09116339,0.961256267,1.26882999,1.258690672,-0.017884659,0.680244993,0.132519319,0.53947585,790
-1.370065817,-1.230738124,-0.820785902,-0.385047156,1.823694049,-0.657549065,-1.160796196,-0.959485576,-0.755117667,-0.857963661,0.036422554,-0.279861775,791
0.468876971,0.076833342,-0.804827122,-0.438544933,1.693774892,-0.596869696,-0.827508297,-1.020459248,-0.779120801,-0.881195539,-0.106436811,-0.465556043,794
-1.250154544,-0.600970279,-0.863981038,2.020708734,1.782177546,-0.584752608,-0.269560529,-0.979907655,-0.450358608,-0.757069964,-0.214076719,-0.338461412,795
0.206604596,0.231274893,0.026286968,-0.416610185,-0.042343667,-0.170423357,0.704547416,0.359281971,0.106294965,0.329356671,0.110195111,0.134995294,796
0.57538029,2.077936444,-0.849782962,-0.233258155,2.080903619,-0.775714152,-0.432388493,-1.038490471,-0.813524304,-0.877493515,0.256236265,0.0933181,797
-0.748799574,0.214999708,2.38580631,6.665389155,0.10829481,3.401393492,2.080183637,4.523286794,2.410362662,5.367051891,0.077213789,0.288863295,798
0.359190055,0.331158031,-0.71922432,-0.182529601,0.35779752,-0.509420017,-0.276722461,-0.56463778,-0.054042125,-0.552773799,0.142676217,-0.03229072,799
-0.970655586,-0.322287755,0.046362047,2.887287954,0.928087988,0.059519515,0.052643469,0.796362696,0.145330811,0.307264767,-0.002103883,-0.13150633,8
0.892186523,1.769814485,0.263438903,-0.103729275,-0.713958971,0.628177255,1.990254515,0.751168573,0.453959345,0.549307446,0.156823502,0.322009735,80
1.155785164,0.397332596,0.220063591,-0.391017872,-0.084600579,-0.272995912,-0.034774802,0.193216935,-0.222321953,-0.079256776,0.000509527,0.027672793,800
-0.227610924,-0.850129736,0.567842782,-0.468347087,-2.188467502,0.479578552,-1.20219844,-0.550092478,-0.337494368,-0.376570116,-0.353405383,-0.310163518,801
1.152666413,1.645303344,0.435491648,-0.021874109,-0.770473565,-0.032532778,0.009258723,0.143722595,0.337012908,-0.034502542,0.376529845,0.331829941,804
-1.101707283,-0.350679487,-0.778527179,1.026786237,1.082472612,-0.84663199,-1.007525101,-0.689991485,-0.699530611,-0.752525285,-0.190066488,-0.528201862,805
2.157127134,2.259362965,0.163875872,-0.217908827,-0.322301676,-0.01722204,3.095343218,0.684583355,0.222200387,0.485333581,0.393729203,0.40042755,806
-1.453728977,0.401928417,0.870195542,6.66311589,0.045948499,7.211606994,-0.279242086,0.633544284,0.346798203,0.541112162,0.165574856,0.02594364,807
-0.909250109,-0.695788653,-0.033494291,0.693901529,0.605249234,-0.148349593,0.952649033,1.159832245,0.925533951,1.01489391,-0.084399787,-0.324589671,808
3.753827525,4.045845789,-0.362203495,-0.421036291,-0.725000085,-0.203111314,1.896237791,-0.371863287,-0.210443453,-0.3644553,-0.140781875,0.303572221,81
-0.118476921,-0.282315131,3.833183841,-0.437836551,-1.845964251,0.223053232,0.903672868,2.333298172,1.296212625,3.135017317,0.31959315,0.338942054,810
-0.191038734,-0.345959071,-0.537388203,-0.346745081,0.769917516,-0.256558003,-0.551466401,-0.549068436,-0.070930244,-0.424940439,-0.013726755,-0.100050343,811
0.757083621,0.405019213,-0.20527712,-0.206489113,-0.077984382,-0.195315048,0.494510693,0.165438182,-0.0693876,-0.153484567,0.260101672,-0.038995535,813
3.767133705,6.110365013,1.41930866,0.979572225,-0.965946673,3.968736199,10.36267331,3.159715297,2.3854368,4.813665913,0.172147015,0.354675344,814
